Node,X coord,Y coord
1083459,22.47756,56.66344
1083460,22.47754,56.66347
1083461,22.4775,56.6635
1085909,22.60263,57.24242
1085910,22.6026,57.24248
1085911,22.60259,57.24254
1085912,22.60269,57.24272
1085913,22.60274,57.24276
1088519,24.30872,56.85769
1088520,24.30863,56.8577
1088521,24.30855,56.85772
1090438,24.31975,57.07594
1090439,24.31969,57.07595
1090685,23.1557,56.96754
1090686,23.15572,56.96757
1090687,23.15573,56.9676
1090688,23.15572,56.96763
1092308,21.95728,56.96742
1092309,21.95723,56.96746
1092310,21.95716,56.96749
1092311,21.95706,56.96751
1093432,24.18704,56.40713
1093433,24.18705,56.40716
1093434,24.18707,56.40719
1094822,25.43112,57.54434
1096243,21.58706,57.38493
1097768,24.88382,57.15381
1098847,24.612,56.80564
1098848,24.61265,56.8061
1098849,24.61285,56.80619
1100008,24.05717,56.96534
1100009,24.05728,56.96532
1100010,24.0574,56.96531
1100011,24.05754,56.96532
1100012,24.05764,56.96534
1100013,24.05773,56.96537
1100014,24.05779,56.9654
1101070,21.00696,56.49801
1101914,25.41833,57.52097
1103060,25.2171,56.25211
1103061,25.21718,56.25214
1103062,25.21724,56.25217
1103063,25.2173,56.25221
1103064,25.21736,56.25226
1103065,25.2174,56.25232
1103066,25.21742,56.25237
1103067,25.21743,56.25242
1103890,26.90037,56.17273
1103891,26.90033,56.17283
1103892,26.90026,56.17291
1103893,26.90015,56.17299
1103894,26.90002,56.17305
1107634,25.37379,57.52346
1107635,25.37397,57.52359
1107636,25.37406,57.52368
1107637,25.3741,57.52377
1107638,25.37411,57.52388
1107639,25.37408,57.52398
1107640,25.374,57.52407
1107641,25.37388,57.52415
1107642,25.37374,57.52421
1107643,25.37355,57.52426
1107644,25.37336,57.52428
1107645,25.37317,57.52428
1107646,25.37298,57.52426
1107647,25.37282,57.52422
1107648,25.37268,57.52416
1107649,25.37256,57.52408
1107650,25.37249,57.524
1107651,25.37245,57.52391
1107652,25.37243,57.52382
1108343,28.07897,56.3827
1108344,28.07895,56.38275
1108345,28.07894,56.3828
1108346,28.07894,56.38285
1110869,21.35354,56.25095
1111753,22.58659,57.23398
1113003,24.64509,57.1183
1113004,24.64501,57.11839
1113005,24.64494,57.11847
1113006,24.64484,57.1186
1113007,24.64472,57.11876
1113008,24.64463,57.1189
1113009,24.64457,57.1191
1113010,24.64459,57.1192
1113011,24.64463,57.11928
1113012,24.64468,57.11935
1113013,24.64474,57.11941
1113014,24.64482,57.11947
1119938,26.19564,56.84661
1119939,26.19558,56.84666
1119940,26.19555,56.84672
1120176,27.41608,56.68883
1120177,27.41586,56.68918
1120178,27.41566,56.68953
1120179,27.41558,56.6897
1120180,27.41551,56.68988
1120181,27.41536,56.69043
1120520,23.62047,56.96036
1122073,27.67243,57.1853
1122074,27.67239,57.18534
1122075,27.67228,57.18536
1123144,23.11419,56.9484
1123145,23.11442,56.9484
1123146,23.11459,56.94841
1123147,23.11478,56.94844
1123148,23.11494,56.94848
1123149,23.1151,56.94853
1123150,23.11527,56.94861
1123610,23.16573,56.97012
1123611,23.16576,56.97013
1123612,23.1658,56.97015
1127450,25.30701,57.29934
1127451,25.30733,57.29964
1127452,25.30742,57.29975
1127453,25.30742,57.29982
1127454,25.30736,57.29988
1127455,25.30723,57.29992
1128682,25.4048,57.54276
1130380,24.17901,56.93137
1133363,24.34027,56.87233
1134254,22.58505,57.23293
1134255,22.58499,57.233
1134256,22.58494,57.23307
1134257,22.58491,57.23313
1134258,22.58489,57.2332
1134259,22.58488,57.23327
1141241,25.87605,56.49419
1141242,25.87612,56.49422
1141243,25.87622,56.49424
1143503,24.6458,57.11795
1143504,24.64564,57.11799
1143505,24.64549,57.11804
1143506,24.64536,57.1181
1143507,24.64526,57.11816
1143508,24.64518,57.11822
1146570,25.85773,56.51491
1146571,25.85782,56.51491
1146572,25.85791,56.51492
1146573,25.85798,56.51494
1157087,26.50572,55.88933
1157088,26.50575,55.88936
1157089,26.50578,55.88938
1157090,26.50582,55.8894
1157091,26.50588,55.88942
1159552,24.80966,56.73247
1159553,24.8098,56.73252
1159936,25.38631,57.54231
1159937,25.38631,57.54238
1163523,24.14562,56.91061
1163524,24.14571,56.91066
1163525,24.14583,56.91068
1166176,22.58197,57.24265
1166582,23.75114,56.63012
1166583,23.75128,56.63019
1166584,23.7515,56.63028
1166585,23.7517,56.63034
1166586,23.75192,56.63039
1166587,23.75216,56.63043
1166588,23.75243,56.63046
1166589,23.75263,56.63047
1166590,23.75286,56.63047
1166591,23.75309,56.63045
1166592,23.75329,56.63042
1166593,23.75346,56.63038
1166594,23.75365,56.63033
1169807,24.64592,57.11794
1169808,24.64603,57.11794
1172432,24.27254,56.81444
1172948,24.05784,56.96545
1172949,24.05788,56.96551
1172950,24.05789,56.96557
1172951,24.05788,56.96563
1172952,24.05785,56.96568
1172953,24.0578,56.96573
1172954,24.05773,56.96577
1172955,24.05764,56.9658
1172956,24.05754,56.96582
1173690,25.00119,56.60217
1173691,25.0011,56.60218
1173692,25.00103,56.6022
1173693,25.00094,56.60224
1173694,25.00088,56.60227
1177144,24.30775,57.00923
1177145,24.30783,57.0091
1177146,24.30792,57.00901
1177147,24.30804,57.00893
1177148,24.30816,57.00887
1177149,24.30831,57.00882
1177150,24.30847,57.00879
1177151,24.30865,57.00877
1177152,24.30885,57.00877
1177153,24.30904,57.00879
1177154,24.3092,57.00882
1177155,24.30939,57.00887
1177156,24.30981,57.00901
1177157,24.3101,57.00912
1177158,24.31029,57.0092
1177159,24.31041,57.00926
1177160,24.31053,57.00933
1177161,24.31066,57.00943
1177162,24.31076,57.00954
1177163,24.31081,57.00965
1177164,24.31082,57.00975
1177165,24.3108,57.00985
1177166,24.31075,57.00994
1177167,24.31068,57.01003
1177168,24.31061,57.01009
1177169,24.31052,57.01016
1177170,24.31043,57.01021
1177171,24.31028,57.01027
1177172,24.31012,57.01031
1177173,24.30996,57.01034
1177174,24.30979,57.01036
1177175,24.30962,57.01036
1177176,24.30946,57.01035
1177177,24.30927,57.01033
1177178,24.30912,57.01031
1177711,21.18964,56.53474
1179714,21.98774,56.95678
1179715,21.98755,56.95681
1179716,21.98738,56.95685
1181241,23.16548,56.97032
1181242,23.16554,56.97034
1181243,23.1656,56.97035
1181962,26.50325,55.86488
1181963,26.50325,55.86492
1181964,26.50327,55.86496
1181965,26.50331,55.86499
1181966,26.50336,55.86501
1181967,26.50344,55.86503
1182023,24.09763,56.94299
1182663,25.38597,57.54681
1183104,26.51336,55.86737
1183105,26.51334,55.8674
1184211,24.18332,56.94264
1185142,24.72451,57.51611
1186863,27.41747,56.6874
1186864,27.41706,56.68768
1186865,27.41672,56.68799
1190884,25.2282,56.50324
1190885,25.22818,56.5033
1190886,25.22815,56.50336
1190887,25.2281,56.50342
1193124,26.74609,57.17867
1193125,26.74594,57.17872
1193126,26.74568,57.17867
1195125,25.21656,56.25276
1195273,24.31806,57.06957
1195274,24.31815,57.06957
1195275,24.31822,57.06958
1195276,24.31827,57.0696
1195277,24.31831,57.06963
1195295,24.02108,56.92953
1195296,24.0211,56.92957
1195297,24.02109,56.92962
1195298,24.02107,56.92965
1195299,24.02102,56.92968
1195300,24.02097,56.9297
1195721,24.28403,56.36012
1195722,24.28425,56.36009
1195723,24.28444,56.36014
1195724,24.28459,56.36022
1195725,24.28464,56.36035
1195726,24.2846,56.36046
1195727,24.28453,56.36053
1196252,27.73705,56.53019
1196255,26.20093,56.84009
1196256,26.20091,56.84015
1196257,26.20141,56.8398
1196258,26.20129,56.83983
1196259,26.2012,56.83986
1196260,26.20112,56.8399
1196261,26.20106,56.83994
1196341,22.58676,57.23335
1196342,22.58682,57.23343
1196343,22.58686,57.2335
1196344,22.58689,57.23358
1196352,25.31843,57.31209
1196353,25.31831,57.31208
1196354,25.31818,57.31208
1196355,25.31806,57.3121
1196356,25.31798,57.31213
1196357,25.318,57.31244
1196358,25.31853,57.31243
1196359,25.31847,57.31245
1196360,25.31838,57.31247
1196361,25.31828,57.31248
1196362,25.31819,57.31248
1196363,25.31812,57.31247
1196364,25.31859,57.3122
1196365,25.31861,57.31224
1196366,25.31862,57.3123
1197255,24.94275,57.02094
1197256,24.94289,57.02095
1197257,24.94303,57.02098
1197258,24.94313,57.02102
1197606,21.58586,57.38685
1197607,21.58598,57.38685
1197608,21.58607,57.38686
1198139,25.43074,57.54439
1198140,25.43079,57.54441
1198141,25.43112,57.54425
1198142,25.43113,57.54428
1198143,25.43113,57.54431
1198144,25.43076,57.54419
1198145,25.4308,57.54418
1198146,25.43087,57.54417
1198147,25.43094,57.54417
1198148,25.431,57.54418
1198149,25.43106,57.5442
1198150,25.43072,57.54421
1198151,25.4307,57.54423
1198152,25.43068,57.54426
1198153,25.43067,57.54429
1198154,25.43068,57.54433
1198606,26.24065,56.84007
1198620,25.31787,57.31225
1198621,25.31787,57.3123
1198622,25.3179,57.31236
1198855,24.02099,56.92948
1198856,24.02092,56.92947
1198857,24.02087,56.92947
1198858,24.0208,56.92948
1198859,24.02074,56.9295
1198860,24.02104,56.9295
1199022,21.59106,57.38972
1199023,21.59118,57.38973
1199024,21.59128,57.38976
1199025,21.59135,57.3898
1199131,24.64493,57.11953
1199412,23.7286,56.64132
1199413,23.72867,56.64135
1199414,23.72876,56.64138
1199456,23.75122,56.62901
1199457,23.75109,56.6291
1199458,23.75097,56.6292
1199498,22.47212,56.68232
1199499,22.47226,56.6824
1199500,22.47241,56.68246
1199501,22.4726,56.6825
1199545,21.00713,56.49803
1199546,21.0071,56.49826
1199739,22.4731,56.68148
1199740,22.47328,56.68151
1199741,22.47341,56.68155
1199742,22.47356,56.68161
1199829,24.24608,56.98988
1199850,24.24642,56.9898
1199861,24.24652,56.99
1199865,24.24844,56.99208
1199875,24.24873,56.9915
1199876,24.24882,56.99162
1199877,24.24887,56.99171
1199878,24.24889,56.99179
1199879,24.24888,56.99186
1199880,24.24884,56.99192
1199881,24.24878,56.99197
1199882,24.2487,56.99201
1199883,24.2486,56.99204
1199884,24.24678,56.9915
1199885,24.24694,56.9916
1199886,24.24711,56.99169
1199887,24.2473,56.99178
1199888,24.24754,56.99187
1199889,24.24783,56.99196
1199890,24.24808,56.99202
1199891,24.24829,56.99206
1199892,24.24622,56.99005
1199898,24.24614,56.99054
1199899,24.24614,56.99056
1199900,24.24615,56.99062
1199901,24.24617,56.99072
1199902,24.24621,56.99085
1199903,24.24628,56.99098
1199904,24.24637,56.99112
1199905,24.2465,56.99126
1199906,24.24662,56.99137
1199907,24.24647,56.99003
1199908,24.24641,56.99005
1199909,24.24635,56.99006
1199910,24.24628,56.99006
1199911,24.24635,56.98979
1199912,24.24628,56.98979
1199913,24.24621,56.9898
1199914,24.24616,56.98982
1199915,24.24611,56.98985
1199916,24.24607,56.98992
1199917,24.24608,56.98996
1199918,24.24611,56.99
1199919,24.24616,56.99003
1199920,24.24647,56.98982
1199921,24.24651,56.98985
1199922,24.24654,56.98989
1199923,24.24655,56.98993
1199924,24.24654,56.98997
1199995,21.98733,56.95801
1199996,21.98758,56.95808
1200014,23.7509,56.62927
1200015,23.75085,56.62934
1200016,23.75077,56.62953
1200017,23.75076,56.62962
1200018,23.75078,56.62972
1200019,23.75082,56.62981
1200020,23.7509,56.62992
1200035,24.27333,56.81443
1200036,24.27323,56.81445
1200037,24.2731,56.81447
1200038,24.27297,56.81448
1200039,24.27285,56.81448
1200040,24.27273,56.81447
1200041,24.27265,56.81446
1200047,25.2163,56.25218
1200048,25.21622,56.25224
1200049,25.21617,56.2523
1200451,24.02067,56.92956
1200525,24.31058,56.96578
1200526,24.31075,56.96586
1200527,24.31087,56.96598
1200528,24.3109,56.96606
1200529,24.31088,56.96614
1200531,24.31081,56.9662
1200532,24.31068,56.96625
1200533,24.3105,56.96629
1200534,24.31025,56.96628
1200644,24.18332,56.94214
1200645,24.18322,56.94213
1200646,24.18269,56.94216
1200647,24.18254,56.94218
1200648,24.18247,56.94223
1200649,24.18246,56.94229
1200650,24.18252,56.94258
1200651,24.18256,56.94266
1200682,24.24266,56.94432
1200683,24.2428,56.94435
1200684,24.24294,56.94437
1200685,24.24307,56.94438
1200686,24.24318,56.94438
1200710,24.24284,56.94337
1200711,24.24274,56.94339
1200712,24.24262,56.94343
1200713,24.24248,56.94349
1200714,24.24237,56.94356
1200715,24.24231,56.94362
1200716,24.24224,56.94371
1200717,24.2422,56.94381
1200718,24.24219,56.9439
1200728,24.24221,56.94397
1200729,24.24223,56.94402
1200730,24.24227,56.94407
1200731,24.24234,56.94415
1200732,24.24242,56.94421
1200733,24.24251,56.94426
1200734,24.24258,56.94429
1200816,24.24295,56.94335
1200817,24.24314,56.94334
1200818,24.2433,56.94335
1200819,24.24348,56.94337
1200820,24.24363,56.94341
1200821,24.24375,56.94345
1200822,24.24386,56.94351
1201233,26.2278,56.85996
1201234,26.22788,56.86009
1201235,26.22786,56.86013
1201236,26.22783,56.86016
1201241,26.22778,56.86018
1201242,26.22772,56.8602
1201243,26.22765,56.86021
1201244,26.22756,56.86021
1201246,26.22743,56.86018
1201247,26.2275,56.8602
1201250,26.22734,56.86007
1201251,26.22734,56.86009
1201252,26.22735,56.86012
1201253,26.22738,56.86015
1201256,26.22737,56.86001
1201257,26.22735,56.86004
1201258,26.22766,56.85993
1201259,26.22773,56.85994
1201260,26.22759,56.85993
1201261,26.22751,56.85994
1201262,26.22745,56.85996
1201263,26.22741,56.85998
1201298,26.22784,56.85999
1201299,26.22787,56.86002
1201300,26.22788,56.86005
1201488,24.08873,56.92193
1201489,24.08873,56.92198
1201490,24.08871,56.92203
1201491,24.08867,56.92207
1201492,24.08862,56.9221
1201493,24.08856,56.92212
1201494,24.08849,56.92213
1201502,24.08849,56.92179
1201503,24.08857,56.9218
1201504,24.08862,56.92182
1201505,24.08867,56.92186
1201506,24.08831,56.92186
1201507,24.08828,56.92191
1201508,24.08828,56.92197
1201509,24.08832,56.92205
1201510,24.08839,56.9221
1201513,24.08836,56.92181
1202414,24.34532,57.18486
1202415,24.34544,57.18486
1202416,24.34551,57.18489
1202417,24.34567,57.1852
1202418,24.34567,57.18524
1202419,24.34564,57.18527
1202420,24.34558,57.1853
1202421,24.34541,57.18532
1202422,24.34534,57.18531
1203165,27.35423,56.54429
1204648,27.35369,56.54441
1204741,24.31047,56.96577
1205003,23.75225,56.62863
1205004,23.75201,56.62868
1205005,23.75185,56.62873
1205006,23.75171,56.62878
1205007,23.75156,56.62884
1205008,23.75138,56.62892
1205017,23.75245,56.6286
1205018,23.75267,56.62858
1205019,23.75283,56.62858
1205020,23.75303,56.62859
1205021,23.7532,56.62861
1205022,23.75337,56.62864
1205023,23.75354,56.62868
1205024,23.7537,56.62873
1205025,23.75389,56.6288
1205026,23.75404,56.62888
1205027,23.75415,56.62895
1205028,23.75425,56.62903
1205040,26.5042,55.88043
1205089,27.35384,56.5442
1205380,26.53998,55.87907
1205383,26.54042,55.87893
1205384,26.54046,55.87896
1205385,26.54001,55.87911
1205386,26.54005,55.87914
1205387,26.5401,55.87916
1205388,26.54015,55.87917
1205389,26.54022,55.87918
1205393,26.54015,55.87889
1205394,26.54008,55.87891
1205395,26.54,55.87895
1205396,26.53998,55.87899
1205397,26.53997,55.87903
1205400,26.54031,55.87889
1205401,26.54037,55.87891
1205405,26.54048,55.87899
1205406,26.54049,55.87903
1205407,26.54048,55.87907
1205408,26.54045,55.8791
1205409,26.54041,55.87913
1205410,26.54037,55.87915
1205411,26.5403,55.87917
1205494,21.01079,56.51195
1205495,21.01082,56.51197
1205496,21.01088,56.51199
1205497,21.01093,56.512
1205498,21.0108,56.51181
1205500,21.01077,56.51185
1205501,21.01076,56.51188
1205502,21.01107,56.51199
1205503,21.01101,56.512
1205504,21.01115,56.51184
1205507,21.01086,56.51179
1205508,21.01093,56.51178
1205509,21.011,56.51178
1205510,21.01105,56.51179
1205511,21.01111,56.51181
1205513,21.01116,56.51188
1205514,21.01116,56.51192
1205515,21.01114,56.51195
1206167,24.24395,56.94357
1206168,24.24401,56.94363
1206169,24.24405,56.94369
1206170,24.24409,56.94376
1206171,24.2441,56.94383
1208209,22.5869,57.23367
1208210,22.58687,57.23375
1208211,22.58682,57.23382
1208212,22.58675,57.23389
1208213,22.58667,57.23394
1209214,22.47734,56.66326
1209215,22.47728,56.66326
1209216,22.47721,56.66327
1209217,22.47715,56.66329
1209218,22.47709,56.66333
1209219,22.47707,56.66337
1209220,22.47707,56.66341
1209275,23.2117,57.10203
1209276,23.21172,57.10208
1209277,23.21171,57.10213
1209278,23.21168,57.10218
1209279,23.21162,57.10223
1209280,23.21123,57.10222
1209281,23.21129,57.10224
1209282,23.21134,57.10225
1209283,23.2114,57.10226
1209284,23.21147,57.10226
1209285,23.21154,57.10225
1209286,23.21127,57.10195
1209287,23.21137,57.10193
1209288,23.21146,57.10193
1209289,23.21153,57.10194
1209290,23.21162,57.10196
1209291,23.21166,57.10199
1209593,23.21121,57.10198
1209594,23.21116,57.10202
1209595,23.21113,57.10206
1209596,23.21113,57.1021
1209597,23.21114,57.10214
1209598,23.21117,57.10218
1209610,23.11507,56.94979
1209611,23.11489,56.94984
1209612,23.1147,56.94988
1209613,23.11455,56.9499
1209614,23.11444,56.94991
1209615,23.11398,56.94842
1209616,23.11378,56.94845
1209617,23.1136,56.94849
1209618,23.11345,56.94854
1209619,23.1654,56.97023
1209620,23.16541,56.97027
1209621,23.16544,56.9703
1209631,23.16583,56.97018
1209632,23.16585,56.97021
1209633,23.16585,56.97024
1209634,23.16584,56.97027
1209635,23.16581,56.9703
1209833,22.58562,57.23266
1209834,22.58574,57.23265
1209835,22.58586,57.23266
1209836,22.58597,57.23268
1209837,22.58607,57.23271
1209838,22.58616,57.23275
1209839,22.58548,57.23269
1209840,22.58539,57.23272
1209841,22.58532,57.23275
1209842,22.5865,57.23401
1209843,22.58642,57.23403
1209844,22.5863,57.23405
1209845,22.58618,57.23406
1211146,24.56083,56.8644
1211147,24.56085,56.86442
1211148,24.56087,56.86445
1211149,24.56045,56.86431
1211150,24.56038,56.86432
1211151,24.56054,56.86431
1211152,24.56063,56.86432
1211153,24.56072,56.86434
1211154,24.56079,56.86437
1211857,25.40576,57.53632
1211861,25.40568,57.53618
1211862,25.40567,57.53621
1211863,25.40567,57.53624
1211864,25.40568,57.53627
1211865,25.40572,57.5363
1212660,24.88387,57.15367
1212661,24.88389,57.1537
1212662,24.88389,57.15374
1212663,24.88386,57.15378
1212664,24.88345,57.1537
1212665,24.88346,57.15375
1212666,24.88349,57.15378
1212667,24.88359,57.15383
1212668,24.88368,57.15384
1212669,24.88376,57.15383
1212670,24.88364,57.1536
1212671,24.8837,57.1536
1212672,24.88376,57.15361
1212673,24.88357,57.15361
1212674,24.88352,57.15363
1212675,24.88348,57.15366
1215319,24.11489,56.95326
1215320,24.11495,56.95324
1215321,24.11501,56.95325
1215322,24.11508,56.95327
1215323,24.11485,56.95328
1215324,24.11484,56.95332
1215325,24.11486,56.95335
1215326,24.11491,56.95338
1215327,24.11499,56.95339
1215328,24.11505,56.95338
1215329,24.11511,56.95331
1215330,24.1151,56.95335
1215331,24.11436,56.95349
1215332,24.11431,56.95352
1215333,24.11428,56.95357
1215334,24.11434,56.95363
1215335,24.11443,56.95366
1215336,24.11452,56.95366
1215337,24.11461,56.95364
1215338,24.11442,56.95347
1215339,24.1145,56.95346
1215340,24.1146,56.95348
1215341,24.11467,56.95352
1215342,24.11468,56.95356
1215343,24.11466,56.95361
1215699,24.12122,56.9456
1215700,24.12129,56.94561
1215701,24.12138,56.94565
1215702,24.1214,56.9457
1215703,24.12111,56.94562
1215704,24.12105,56.94565
1215705,24.12103,56.9457
1215706,24.12105,56.94575
1215707,24.12111,56.94578
1215708,24.1212,56.94579
1215709,24.12137,56.94575
1215710,24.12131,56.94578
1216497,24.08173,56.93572
1216498,24.08248,56.93631
1216499,24.08233,56.93635
1216502,24.08164,56.93596
1216503,24.0817,56.93614
1216504,24.08181,56.93625
1216505,24.08203,56.93634
1216869,24.09771,56.94303
1216904,24.09696,56.94286
1216905,24.09713,56.94288
1216906,24.09733,56.94292
1216907,24.09681,56.94286
1216908,24.09665,56.94287
1216909,24.0965,56.94289
1216910,24.09637,56.94292
1216911,24.09625,56.94297
1216912,24.09757,56.94311
1216913,24.09747,56.9433
1216914,24.09741,56.9434
1216915,24.09734,56.94348
1216916,24.09725,56.94355
1216917,24.09716,56.9436
1216918,24.09706,56.94364
1218289,24.24408,56.94393
1218290,24.24404,56.94403
1218291,24.24399,56.9441
1218292,24.2439,56.94418
1218293,24.25232,56.9559
1218294,24.2522,56.95594
1218295,24.25212,56.95598
1218296,24.25203,56.95604
1218297,24.25198,56.95609
1218298,24.25195,56.95614
1218299,24.25193,56.9562
1218320,24.24378,56.94425
1218321,24.24364,56.94431
1218322,24.24352,56.94435
1218323,24.2434,56.94437
1218324,24.24328,56.94438
1220332,27.35372,56.54444
1220333,27.35377,56.54447
1220334,27.35384,56.54449
1220335,27.35392,56.5445
1220336,27.354,56.5445
1220337,27.35406,56.54449
1220338,27.35378,56.54422
1220339,27.35373,56.54425
1220340,27.3537,56.54428
1220341,27.35368,56.54431
1220342,27.35367,56.54434
1220343,27.35367,56.54437
1220344,27.35391,56.54419
1220345,27.35398,56.54419
1220346,27.35405,56.5442
1220347,27.35412,56.54422
1220348,27.35418,56.54425
1220349,27.35425,56.54433
1220350,27.35425,56.54436
1220351,27.35423,56.5444
1220352,27.3542,56.54443
1220353,27.35417,56.54445
1220354,27.35413,56.54447
1220825,21.59087,57.3901
1220868,25.85755,56.51495
1220869,25.85749,56.51498
1220870,25.85745,56.51503
1220871,25.85743,56.51508
1220872,25.85743,56.51511
1220873,25.85744,56.51515
1220874,25.85746,56.51519
1220875,25.85752,56.51524
1220876,25.85759,56.51527
1222407,24.5651,56.85861
1222408,24.56514,56.85865
1222409,24.56517,56.85869
1222410,24.56518,56.85874
1222411,24.56518,56.85878
1222412,24.56516,56.85883
1222413,24.56513,56.85886
1222414,24.56455,56.85855
1222415,24.5645,56.85857
1222416,24.56445,56.8586
1222417,24.56441,56.85863
1224322,27.35808,56.51251
1224323,27.35846,56.51264
1224324,27.35802,56.51277
1224562,27.34537,56.51885
1224563,27.34552,56.51833
1224564,27.34541,56.51838
1224565,27.34532,56.51845
1224566,27.34517,56.5186
1224568,27.34527,56.51854
1224569,27.34526,56.5186
1224570,27.34526,56.5187
1224571,27.3453,56.51877
1224572,27.34637,56.5184
1224573,27.34643,56.51845
1224578,27.34648,56.51874
1224579,27.34648,56.51851
1224580,27.34651,56.51859
1224581,27.34651,56.51866
1224597,25.21656,56.25209
1224598,25.21663,56.25208
1224599,25.21675,56.25207
1224600,25.21686,56.25207
1224601,25.21697,56.25208
1224602,25.21647,56.25211
1224603,25.21638,56.25214
1225259,23.7317,56.64119
1225260,23.73182,56.64141
1226295,25.38805,57.54665
1226296,25.38807,57.54673
1226297,25.38806,57.54681
1226298,25.38804,57.54687
1226566,22.58405,57.23755
1226567,22.58406,57.23759
1226568,22.58405,57.23762
1226569,22.58389,57.23749
1226570,22.58396,57.2375
1226571,22.58401,57.23752
1226572,22.5838,57.2375
1226573,22.58375,57.23752
1226574,22.58372,57.23755
1226575,22.58371,57.23759
1226576,22.58372,57.23762
1226577,22.58375,57.23765
1226578,22.5838,57.23767
1226579,22.58402,57.23765
1226580,22.58398,57.23767
1226581,22.58392,57.23768
1226582,22.58387,57.23768
1227074,24.27961,57.00091
1227079,24.26883,57.00276
1227127,24.71612,57.50151
1228191,23.76146,56.66055
1228192,23.76149,56.66058
1228193,23.7615,56.66062
1228194,23.76138,56.66052
1228195,23.76142,56.66053
1228196,23.76123,56.6607
1228197,23.76128,56.66071
1228198,23.76134,56.66071
1228201,23.76149,56.66065
1228202,23.76147,56.66067
1228203,23.76144,56.66069
1228204,23.76141,56.6607
1228237,23.76125,56.66052
1228238,23.76119,56.66054
1228239,23.76115,56.66056
1228240,23.76113,56.66059
1228241,23.76113,56.66062
1228242,23.76114,56.66065
1229548,24.27847,56.99952
1229549,24.27863,56.99953
1229550,24.27878,56.99955
1229551,24.27892,56.99958
1229552,24.27906,56.99963
1229553,24.27918,56.9997
1229554,24.27926,56.99977
1229555,24.27933,56.99986
1229556,24.27936,56.99995
1229557,24.27935,57.00006
1229558,24.27929,57.00017
1229559,24.2792,57.00028
1229560,24.27906,57.00043
1231195,21.05379,56.53822
1231196,21.05386,56.53823
1231197,21.05393,56.53825
1231198,21.05397,56.53827
1231199,21.05401,56.5383
1231200,21.05403,56.53835
1232114,21.00722,56.49807
1232115,21.00725,56.49814
1232116,21.00722,56.49821
1232117,21.00701,56.49827
1232118,21.00704,56.49801
1232119,21.00689,56.49803
1232120,21.0068,56.49807
1232121,21.00677,56.49814
1232122,21.0068,56.49821
1232139,21.95383,56.9769
1232140,21.95385,56.97694
1232141,21.95378,56.97686
1232142,21.95366,56.97682
1232143,21.95357,56.97681
1232144,21.95349,56.97681
1232145,21.95342,56.97682
1232146,21.95334,56.97684
1232147,21.95328,56.97687
1232148,21.95324,56.9769
1232149,21.95322,56.97694
1232150,21.95321,56.97699
1232151,21.95322,56.97703
1232152,21.95325,56.97707
1232153,21.95328,56.9771
1232154,21.95333,56.97713
1232155,21.95384,56.97704
1232156,21.9538,56.97708
1232157,21.95374,56.97712
1232158,21.95366,56.97715
1232159,21.9536,56.97716
1232160,21.95341,56.97715
1232161,21.95351,56.97716
1232675,21.0216,56.48736
1232678,21.0217,56.48744
1232679,21.022,56.48733
1232680,21.02212,56.48734
1232681,21.02217,56.48737
1232682,21.02219,56.48741
1232683,21.02217,56.48746
1232684,21.02181,56.48748
1232685,21.02191,56.4875
1232686,21.02202,56.4875
1232687,21.02211,56.48749
1233191,24.17893,56.9314
1233192,24.17883,56.93142
1233193,24.17871,56.93143
1233194,24.17863,56.93143
1233195,24.17843,56.93104
1233196,24.17837,56.93108
1233197,24.17833,56.93112
1233198,24.17831,56.93116
1233199,24.1783,56.93122
1233200,24.17832,56.93128
1233201,24.17836,56.93133
1233202,24.17844,56.93138
1233203,24.17853,56.93141
1233210,24.17858,56.93099
1233211,24.17851,56.93101
1233212,24.17867,56.93098
1233213,24.17877,56.93098
1233214,24.17886,56.93099
1233215,24.17891,56.931
1233216,24.17899,56.93103
1233217,24.17906,56.93107
1233218,24.1791,56.93111
1233219,24.17913,56.93117
1233220,24.17913,56.93122
1233221,24.17911,56.93128
1233222,24.17907,56.93133
1233685,24.31798,57.06958
1233686,24.31793,57.0696
1233687,24.3179,57.06963
1233688,24.31788,57.06967
1233689,24.31789,57.06971
1233690,24.31792,57.06975
1233691,24.31797,57.06978
1233692,24.31803,57.0698
1234403,24.27386,56.81391
1234404,24.27386,56.81397
1234405,24.27385,56.81404
1234406,24.27381,56.81412
1234407,24.27376,56.81418
1234855,24.18746,56.40694
1234856,24.18752,56.40696
1234857,24.18756,56.40698
1234858,24.1876,56.40701
1234859,24.18762,56.40704
1234860,24.18763,56.40707
1235088,26.53543,55.89282
1235089,26.53546,55.89289
1235090,26.53546,55.89294
1235091,26.53543,55.893
1235092,26.5353,55.89272
1235093,26.53538,55.89277
1235094,26.53536,55.89306
1235095,26.53528,55.8931
1235096,26.53519,55.89313
1235104,26.53521,55.89269
1235105,26.5351,55.89267
1235106,26.53498,55.89267
1235107,26.53489,55.89268
1235108,26.53481,55.8927
1235109,26.53473,55.89273
1235110,26.53466,55.89278
1235111,26.53462,55.89284
1235112,26.53461,55.8929
1235113,26.53461,55.89294
1235205,26.50398,55.88027
1235206,26.50375,55.88024
1235207,26.50361,55.88028
1235208,26.50347,55.88037
1235209,26.50313,55.88075
1235210,26.50302,55.8809
1235211,26.50303,55.881
1235212,26.50312,55.88108
1235213,26.50361,55.88135
